episode,step,hand_pos_array,cube_pos_array,pillar1_pos_array,pillar2_pos_array,pillar3_pos_array,pillar4_pos_array,destination_pos_array,finger_distance_array,pos_action_array
0,358,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3279936611652374, 1.4367969924933277e-05, 0.4750029444694519]","[0.43009209632873535, 5.9683399740606546e-05, 0.4750029444694519]","[0.5600392818450928, 1.334163698629709e-06, 0.4750029742717743]","[0.671015739440918, 9.827681788010523e-05, 0.4750005006790161]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,359,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.327960342168808, 3.8594836951233447e-05, 0.47500336170196533]","[0.43009722232818604, 3.2499512599315494e-05, 0.4750032126903534]","[0.5600554347038269, -9.433533705305308e-07, 0.4750005900859833]","[0.6710203886032104, 7.139028457459062e-05, 0.4750041365623474]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,360,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279919922351837, 3.37684468831867e-05, 0.4750031530857086]","[0.4300784170627594, 2.3506607249146327e-05, 0.47500303387641907]","[0.5600265860557556, -2.905199653469026e-05, 0.47500383853912354]","[0.6709926724433899, 0.00010710018977988511, 0.4750039279460907]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,361,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32798701524734497, 1.701738074189052e-05, 0.4750005602836609]","[0.4300950765609741, 5.974739178782329e-05, 0.4750034511089325]","[0.5600466728210449, 7.848624591133557e-06, 0.4750029146671295]","[0.6710278391838074, 8.815198816591874e-05, 0.4750017523765564]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,362,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.32796066999435425, 4.1899380448739976e-05, 0.47500428557395935]","[0.4300970137119293, 2.7772226530942135e-05, 0.4750031530857086]","[0.560050368309021, -1.1920911674678791e-05, 0.4750005900859833]","[0.6710030436515808, 8.249068923760206e-05, 0.4750033915042877]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,363,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279995322227478, 2.0665927877416834e-05, 0.47500333189964294]","[0.43007880449295044, 2.9955379432067275e-05, 0.4750004708766937]","[0.5600248575210571, -2.2042808268452063e-05, 0.4750041365623474]","[0.6709995865821838, 0.00010926718823611736, 0.47500306367874146]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,364,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.32797205448150635, 2.3082384359440766e-05, 0.47500112652778625]","[0.43009915947914124, 5.974794476060197e-05, 0.4750044345855713]","[0.5600568652153015, 1.0336909326724708e-05, 0.4750039875507355]","[0.6710272431373596, 7.480979547835886e-05, 0.4750033915042877]","[[0.5000000596046448, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,365,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.32796937227249146, 4.297206032788381e-05, 0.4750038981437683]","[0.43008413910865784, 1.7261761968256906e-05, 0.4750034511089325]","[0.56004399061203, -2.4797089281491935e-05, 0.4750014543533325]","[0.670995831489563, 8.988901390694082e-05, 0.47500306367874146]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,366,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.328005313873291, 1.1079048817919102e-05, 0.47500497102737427]","[0.43008267879486084, 4.780855670105666e-05, 0.47500133514404297]","[0.5600311160087585, -5.759531632065773e-06, 0.4750036299228668]","[0.6710081696510315, 0.00010256869427394122, 0.4750004708766937]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,367,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.32795947790145874, 3.449566793278791e-05, 0.4750029444694519]","[0.43010181188583374, 4.9237078201258555e-05, 0.4750039577484131]","[0.5600578188896179, 3.969724275521003e-06, 0.47500306367874146]","[0.6710250973701477, 7.251332863233984e-05, 0.4750041961669922]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,368,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279869258403778, 3.572846617316827e-05, 0.47500330209732056]","[0.4300761818885803, 1.1817155609605834e-05, 0.47500476241111755]","[0.5600301623344421, -2.7704409149009734e-05, 0.47500312328338623]","[0.6709915399551392, 0.00010530852159718052, 0.47500360012054443]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,369,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.32799389958381653, 1.4243611076381058e-05, 0.4750029444694519]","[0.43009206652641296, 5.9667501773219556e-05, 0.4750029444694519]","[0.5600392818450928, 1.3814169506076723e-06, 0.4750029742717743]","[0.6710238456726074, 9.054811380337924e-05, 0.4750014841556549]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,370,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.327960342168808, 3.8531612517545e-05, 0.47500336170196533]","[0.43009722232818604, 3.250533700338565e-05, 0.4750032126903534]","[0.5600554347038269, -9.687373676570132e-07, 0.4750005900859833]","[0.6710134744644165, 7.483302033506334e-05, 0.47500407695770264]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,371,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3279917240142822, 3.37260244123172e-05, 0.4750031530857086]","[0.430078387260437, 2.3487718863179907e-05, 0.47500303387641907]","[0.5600265860557556, -2.905691508203745e-05, 0.4750038683414459]","[0.6709915995597839, 0.00011327230458846316, 0.4750046730041504]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,372,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279871642589569, 1.7124430087278597e-05, 0.4750005900859833]","[0.4300951361656189, 5.972477083560079e-05, 0.4750034511089325]","[0.5600466728210449, 7.918029950815253e-06, 0.4750029146671295]","[0.6710287928581238, 7.805456698406488e-05, 0.4750027656555176]","[[0.5000000596046448, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,373,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279605507850647, 4.18313720729202e-05, 0.47500425577163696]","[0.43009689450263977, 2.7750382287194952e-05, 0.47500312328338623]","[0.560050368309021, -1.1973724213021342e-05, 0.4750005900859833]","[0.6709999442100525, 8.767602412262931e-05, 0.4750031530857086]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,374,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279993534088135, 2.0925270291627385e-05, 0.47500330209732056]","[0.4300788342952728, 3.001322693307884e-05, 0.4750004708766937]","[0.5600248575210571, -2.1972293325234205e-05, 0.4750041365623474]","[0.671002984046936, 0.00010558328358456492, 0.4750005304813385]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,375,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.3279724717140198, 2.29152174142655e-05, 0.47500109672546387]","[0.4300991892814636, 5.972438520984724e-05, 0.4750044345855713]","[0.5600568652153015, 1.0280680726282299e-05, 0.4750039875507355]","[0.6710289716720581, 7.243166328407824e-05, 0.4750038683414459]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,376,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279689848423004, 4.304634785512462e-05, 0.4750038981437683]","[0.4300840497016907, 1.7322890926152468e-05, 0.4750034511089325]","[0.56004399061203, -2.4861596102709882e-05, 0.47500142455101013]","[0.6709924936294556, 9.75474831648171e-05, 0.4750032424926758]","[[0.5, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,377,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.32800033688545227, 1.6010351828299463e-05, 0.4750039279460907]","[0.43008267879486084, 4.7739147703396156e-05, 0.47500133514404297]","[0.5600311160087585, -5.713800419471227e-06, 0.4750036299228668]","[0.6710153818130493, 9.878994023893028e-05, 0.47500044107437134]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,378,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.32796233892440796, 2.786558252410032e-05, 0.47500208020210266]","[0.43010178208351135, 4.926874316879548e-05, 0.4750039577484131]","[0.5600578188896179, 3.987081072409637e-06, 0.47500306367874146]","[0.6710206270217896, 7.136230124160647e-05, 0.4750041663646698]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,379,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.32798585295677185, 3.652226587291807e-05, 0.4750031530857086]","[0.4300762414932251, 1.1841744708362967e-05, 0.47500476241111755]","[0.5600302219390869, -2.7730486181098968e-05, 0.47500309348106384]","[0.6709924936294556, 0.00010714700329117477, 0.4750039577484131]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,380,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.32799479365348816, 1.3854660210199654e-05, 0.4750030040740967]","[0.4300920367240906, 5.9667676396202296e-05, 0.4750029444694519]","[0.5600392818450928, 1.3428257261693943e-06, 0.4750029742717743]","[0.6710280776023865, 8.817907655611634e-05, 0.4750017523765564]","[[0.5000000596046448, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,381,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279603123664856, 3.834825474768877e-05, 0.47500333189964294]","[0.43009719252586365, 3.252790338592604e-05, 0.475003182888031]","[0.5600554347038269, -9.119412425206974e-07, 0.4750005900859833]","[0.671002984046936, 8.236943540396169e-05, 0.4750034213066101]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,382,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32799097895622253, 3.353419742779806e-05, 0.47500309348106384]","[0.4300784468650818, 2.351307193748653e-05, 0.47500303387641907]","[0.5600265860557556, -2.90774096356472e-05, 0.47500383853912354]","[0.6709995865821838, 0.00010932778241112828, 0.47500306367874146]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,383,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.32798758149147034, 1.748770591802895e-05, 0.47500064969062805]","[0.4300951063632965, 5.972283906885423e-05, 0.4750034511089325]","[0.5600466132164001, 7.871034540585242e-06, 0.4750029146671295]","[0.6710272431373596, 7.478911720681936e-05, 0.4750033915042877]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,384,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.32796046137809753, 4.1509549191687256e-05, 0.4750041961669922]","[0.43009695410728455, 2.7779060474131256e-05, 0.47500312328338623]","[0.5600504279136658, -1.1898541742993984e-05, 0.4750005900859833]","[0.6709957718849182, 8.990009519038722e-05, 0.47500306367874146]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,385,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000050961971283, 0.41499972343444824]","[0.3279987871646881, 2.1633190044667572e-05, 0.4750032126903534]","[0.4300788342952728, 2.9963994165882468e-05, 0.4750004708766937]","[0.5600247979164124, -2.2031286789570004e-05, 0.4750041365623474]","[0.6710082292556763, 0.00010260134877171367, 0.4750004708766937]","[[0.5, 0.20000000298023224, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
0,386,"[0.3975324034690857, -0.13107743859291077, 0.7236269116401672]","[0.5000011324882507, -0.20000049471855164, 0.41499972343444824]","[0.32797378301620483, 2.241570473415777e-05, 0.4750009775161743]","[0.43009912967681885, 5.975338717689738e-05, 0.4750044345855713]","[0.5600568652153015, 1.0343021131120622e-05, 0.4750039875507355]","[0.6710250973701477, 7.248198380693793e-05, 0.4750042259693146]","[[0.5000000596046448, 0.20000001788139343, 0.4050000011920929]]",6.143906e-08,"[[3.1414999961853027, -1.3000000715255737, -1.399999976158142, -1.5707502365112305, 1.5707497596740723, -0.023700056597590446, 0.0, 0.0]]"
